Propriétaire du compte;Date de dernière modification;ID du compte;Main address city
etl migration;28/02/2019;0012400000rGmJT;Selkirk
etl migration;28/02/2019;0012400000rGmJW;Surrey
etl migration;28/02/2019;0012400000rGmJY;Oakville
etl migration;20/03/2019;0012400000rGmJa;Scarborough
etl migration;20/03/2019;0012400000rGmJg;Surrey
etl migration;28/02/2019;0012400000rGmJj;Montréal
etl migration;20/03/2019;0012400000rGmJo;Montréal
etl migration;28/02/2019;0012400000rGmJq;Laval
etl migration;20/03/2019;0012400000rGmJr;Coquitlam
etl migration;20/03/2019;0012400000rGmJs;Surrey
etl migration;20/03/2019;0012400000rGmJv;Edmonton
etl migration;20/03/2019;0012400000rGmK2;Surrey
etl migration;20/03/2019;0012400000rGmK5;Vancouver
etl migration;20/03/2019;0012400000rGmKC;Burnaby
etl migration;20/03/2019;0012400000rGmKF;Clermont
etl migration;24/06/2019;0012400000rGmKG;Scarborough
etl migration;28/02/2019;0012400000rGmKI;Victoria
etl migration;20/03/2019;0012400000rGmKL;Etobicoke
etl migration;20/03/2019;0012400000rGmKM;Gatineau
etl migration;20/03/2019;0012400000rGmKN;Brampton
etl migration;20/03/2019;0012400000rGmKX;Mission
etl migration;28/02/2019;0012400000rGmKa;Langley
etl migration;28/02/2019;0012400000rGmKe;Montréal
etl migration;20/03/2019;0012400000rGmKg;East York
etl migration;20/03/2019;0012400000rGmKq;London
etl migration;23/10/2018;0012400000rGmKu;
etl migration;20/03/2019;0012400000rGmKx;Marieville
etl migration;20/03/2019;0012400000rGmKy;Jonquière
etl migration;20/03/2019;0012400000rGmL3;Repentigny
etl migration;28/02/2019;0012400000rGmL5;Armstrong
etl migration;20/03/2019;0012400000rGmL9;Gloucester
etl migration;28/02/2019;0012400000rGmLA;Pierrefonds
etl migration;20/03/2019;0012400000rGmLC;Dollard-des-Ormeaux
etl migration;28/02/2019;0012400000rGmLJ;Halfmoon Bay
etl migration;20/03/2019;0012400000rGmLP;Verdun
etl migration;20/03/2019;0012400000rGmLR;Surrey
etl migration;20/03/2019;0012400000rGmLU;West Vancouver
etl migration;20/03/2019;0012400000rGmLY;Montréal
etl migration;25/03/2019;0012400000rGmLa;Boucherville
etl migration;20/03/2019;0012400000rGmLb;
etl migration;28/02/2019;0012400000rGmLg;Sarnia
etl migration;23/06/2019;0012400000rGmLp;York
etl migration;20/03/2019;0012400000rGmLr;Saint-Hubert
etl migration;28/02/2019;0012400000rGmLt;Nanton
etl migration;25/06/2019;0012400000rGmLv;Montreal
etl migration;20/03/2019;0012400000rGmM1;Mont-Saint-Hilaire
etl migration;20/03/2019;0012400000rGmM3;Montréal
etl migration;20/03/2019;0012400000rGmM5;Chilliwack
etl migration;20/03/2019;0012400000rGmM6;Lévis
etl migration;28/02/2019;0012400000rGmMA;Toronto
etl migration;20/03/2019;0012400000rGmMH;Toronto
etl migration;20/03/2019;0012400000rGmMM;Mont St-Grégoire
etl migration;20/03/2019;0012400000rGmMP;Hamilton
etl migration;28/02/2019;0012400000rGmMR;Sherwood Park
etl migration;20/03/2019;0012400000rGmMa;Delta
etl migration;28/02/2019;0012400000rGmMb;Calgary
etl migration;28/02/2019;0012400000rGmMj;Laval
etl migration;28/02/2019;0012400000rGmMm;Calgary
etl migration;13/06/2019;0012400000rGmMt;Mississauga
etl migration;28/02/2019;0012400000rGmN3;Fort McMurray
etl migration;20/03/2019;0012400000rGmN6;Toronto
etl migration;06/03/2019;0012400000rGmNG;Edmonton
etl migration;20/03/2019;0012400000rGmNP;Kingston
etl migration;28/02/2019;0012400000rGmNQ;Inverary
etl migration;20/03/2019;0012400000rGmNV;Vancouver
etl migration;20/03/2019;0012400000rGmNs;Kenore
etl migration;02/10/2017;0012400000rGmO4;
etl migration;28/02/2019;0012400000rGmOH;Mississauga
etl migration;09/02/2019;0012400000rGmOM;
etl migration;20/03/2019;0012400000rGmON;Surrey
etl migration;20/03/2019;0012400000rGmOO;Thornhill
etl migration;28/02/2019;0012400000rGmOP;Calgary
etl migration;28/02/2019;0012400000rGmOR;Woodbridge
etl migration;20/03/2019;0012400000rGmOX;St Roch De L Achigan
etl migration;20/03/2019;0012400000rGmOY;Edmonton
etl migration;28/02/2019;0012400000rGmOZ;Chicoutimi
etl migration;20/03/2019;0012400000rGmOa;Calgary
etl migration;20/03/2019;0012400000rGmOt;East York
etl migration;20/03/2019;0012400000rGmOu;New Dundee
etl migration;20/03/2019;0012400000rGmOw;Edmonton
etl migration;20/03/2019;0012400000rGmOz;Medicine Hat
etl migration;20/03/2019;0012400000rGmP9;North York
etl migration;28/02/2019;0012400000rGmPI;Laval
etl migration;28/02/2019;0012400000rGmPJ;Markham
etl migration;28/02/2019;0012400000rGmPT;Hamilton
etl migration;20/03/2019;0012400000rGmPY;Montréal
etl migration;20/03/2019;0012400000rGmPb;L'Île-Perrôt
etl migration;20/03/2019;0012400000rGmPc;Ajax
etl migration;28/02/2019;0012400000rGmPg;Québec
etl migration;20/03/2019;0012400000rGmPq;Saint-Lazare
etl migration;20/03/2019;0012400000rGmPz;Sainte-Catherine
etl migration;20/03/2019;0012400000rGmQ2;Calgary
etl migration;20/03/2019;0012400000rGmQ4;Chateauguay
etl migration;20/03/2019;0012400000rGmQ8;Edmonton
etl migration;28/02/2019;0012400000rGmQ9;Stettler
etl migration;28/02/2019;0012400000rGmQG;Laval
etl migration;20/03/2019;0012400000rGmQH;Edmonton
etl migration;28/02/2019;0012400000rGmQL;Kitchener
etl migration;20/03/2019;0012400000rGmQN;Boyle
etl migration;20/03/2019;0012400000rGmQO;Ajax
etl migration;20/03/2019;0012400000rGmQU;Windsor
etl migration;20/03/2019;0012400000rGmQc;Calgary
etl migration;20/03/2019;0012400000rGmQh;Shawnigan Lake
etl migration;20/03/2019;0012400000rGmQj;Guelph
etl migration;20/03/2019;0012400000rGmQm;Surrey
etl migration;28/02/2019;0012400000rGmQu;Saint-Sauveur
etl migration;28/02/2019;0012400000rGmQv;Verdun
etl migration;08/06/2019;0012400000rGmQw;TORONTO
etl migration;20/03/2019;0012400000rGmR0;Edmonton
etl migration;20/03/2019;0012400000rGmR1;Grandora
etl migration;20/03/2019;0012400000rGmR2;Mont-Saint-Hilaire
etl migration;20/03/2019;0012400000rGmR5;Saint-Basile-Le-Grand
etl migration;20/03/2019;0012400000rGmRC;Québec
etl migration;28/02/2019;0012400000rGmRK;Mississauga
etl migration;23/06/2019;0012400000rGmRQ;TORONTO
etl migration;28/02/2019;0012400000rGmRS;Stouffville
etl migration;28/02/2019;0012400000rGmRW;Brébeuf
etl migration;20/03/2019;0012400000rGmRX;Montréal
etl migration;28/02/2019;0012400000rGmRZ;Calgary
etl migration;20/03/2019;0012400000rGmRf;Sabrevois
etl migration;20/03/2019;0012400000rGmRi;Lévis
etl migration;28/02/2019;0012400000rGmRk;Mississauga
etl migration;20/03/2019;0012400000rGmRo;Vaudreuil-Dorion
etl migration;28/02/2019;0012400000rGmRs;Barrie
etl migration;20/03/2019;0012400000rGmRv;Penetang
etl migration;20/03/2019;0012400000rGmRw;Sherbrooke
etl migration;20/03/2019;0012400000rGmRx;Edmonton
etl migration;20/03/2019;0012400000rGmRy;Boucherville
etl migration;28/02/2019;0012400000rGmS0;Vancouver
etl migration;24/03/2019;0012400000rGmS2;Winnipeg
etl migration;20/03/2019;0012400000rGmS3;Candiac
etl migration;20/03/2019;0012400000rGmS4;Vancouver
etl migration;22/06/2019;0012400000rGmS7;Saskatoon
etl migration;20/03/2019;0012400000rGmSD;Québec
etl migration;28/02/2019;0012400000rGmSJ;Richmond Hill
etl migration;28/02/2019;0012400000rGmSO;Sherbrooke
etl migration;20/03/2019;0012400000rGmSP;Richmond
etl migration;25/03/2019;0012400000rGmSR;Richmond
etl migration;28/02/2019;0012400000rGmST;Varennes
etl migration;20/03/2019;0012400000rGmSZ;Maple
etl migration;28/02/2019;0012400000rGmSc;Whitby
etl migration;20/03/2019;0012400000rGmSg;Coquitlam
etl migration;28/02/2019;0012400000rGmSh;Woodbridge
etl migration;20/03/2019;0012400000rGmSo;Richmond
etl migration;20/03/2019;0012400000rGmSq;Roberval
etl migration;28/02/2019;0012400000rGmSz;Roxboro
etl migration;28/02/2019;0012400000rGmT6;Québec
etl migration;28/02/2019;0012400000rGmTA;Lasalle
etl migration;20/03/2019;0012400000rGmTE;Clive
etl migration;20/03/2019;0012400000rGmTL;Moncton
etl migration;28/02/2019;0012400000rGmTO;Delta
etl migration;28/02/2019;0012400000rGmTP;North York
etl migration;20/03/2019;0012400000rGmTR;Coquitlam
etl migration;28/02/2019;0012400000rGmTS;Toronto
etl migration;28/02/2019;0012400000rGmTW;Armstrong
etl migration;20/03/2019;0012400000rGmTa;Ste Helene
etl migration;28/02/2019;0012400000rGmTe;Bolton
etl migration;20/03/2019;0012400000rGmTf;North York
etl migration;28/02/2019;0012400000rGmTg;Cornwall
etl migration;28/02/2019;0012400000rGmTo;North York
etl migration;28/02/2019;0012400000rGmTs;Leduc
etl migration;20/03/2019;0012400000rGmTu;Saint-Léonard
etl migration;20/03/2019;0012400000rGmTv;Candiac
etl migration;20/03/2019;0012400000rGmTz;Owen Sound
etl migration;20/03/2019;0012400000rGmU0;Toronto
etl migration;28/02/2019;0012400000rGmU1;Edmonton
etl migration;20/03/2019;0012400000rGmU6;Victoria
etl migration;20/03/2019;0012400000rGmUA;Toronto
etl migration;28/02/2019;0012400000rGmUE;Delta
etl migration;20/03/2019;0012400000rGmUG;Terrebonne
etl migration;28/02/2019;0012400000rGmUP;CALGARY
etl migration;20/03/2019;0012400000rGmUQ;Montréal
etl migration;28/02/2019;0012400000rGmUU;Maple
etl migration;20/03/2019;0012400000rGmUX;Timmins
etl migration;20/03/2019;0012400000rGmUb;Surrey
etl migration;28/02/2019;0012400000rGmUd;Okotoks
etl migration;20/03/2019;0012400000rGmUe;Calgary
etl migration;20/03/2019;0012400000rGmUf;Saint-Léonard
etl migration;20/03/2019;0012400000rGmUh;Milton
etl migration;20/03/2019;0012400000rGmUt;Pine Falls
etl migration;20/03/2019;0012400000rGmUv;Saint John
etl migration;28/02/2019;0012400000rGmUy;Delta
etl migration;20/03/2019;0012400000rGmV2;Kelowna
etl migration;20/03/2019;0012400000rGmV5;Westmount
etl migration;20/03/2019;0012400000rGmVC;Saint-Charles-Sur-Richelieu
etl migration;20/03/2019;0012400000rGmVH;Brampton
etl migration;28/02/2019;0012400000rGmVJ;Vaughan
etl migration;20/03/2019;0012400000rGmVL;Langley
etl migration;28/02/2019;0012400000rGmVN;Lavaltrie
etl migration;20/03/2019;0012400000rGmVV;Toronto
etl migration;20/03/2019;0012400000rGmVY;Surrey
etl migration;28/02/2019;0012400000rGmVb;Duncan
etl migration;20/03/2019;0012400000rGmVj;London
etl migration;28/02/2019;0012400000rGmVk;Orleans
etl migration;20/03/2019;0012400000rGmVn;Québec
etl migration;20/03/2019;0012400000rGmVr;Salmon Arm
etl migration;20/03/2019;0012400000rGmVt;Toronto
etl migration;20/03/2019;0012400000rGmVu;Toronto
etl migration;28/02/2019;0012400000rGmVv;Lévis
etl migration;20/03/2019;0012400000rGmVy;Sainte-Therese
etl migration;28/02/2019;0012400000rGmW2;Dundas
etl migration;28/02/2019;0012400000rGmW5;Laval
etl migration;20/03/2019;0012400000rGmWI;Laval
etl migration;20/03/2019;0012400000rGmWL;Toronto
etl migration;20/03/2019;0012400000rGmWO;Ancaster
etl migration;28/02/2019;0012400000rGmWT;Edmonton
etl migration;20/03/2019;0012400000rGmWU;Brossard
etl migration;20/03/2019;0012400000rGmWX;London
etl migration;20/03/2019;0012400000rGmWd;Waterdown
etl migration;20/03/2019;0012400000rGmWg;Thornhill
etl migration;20/03/2019;0012400000rGmWj;Toronto
etl migration;28/02/2019;0012400000rGmWp;Vancouver
etl migration;20/03/2019;0012400000rGmWx;Windsor
etl migration;28/02/2019;0012400000rGmWz;Port Alberni
etl migration;20/03/2019;0012400000rGmX5;Calgary
etl migration;20/03/2019;0012400000rGmX7;Sherwood Park
etl migration;28/02/2019;0012400000rGmX9;Gabriola
etl migration;20/03/2019;0012400000rGmXB;Saint-Jérôme
etl migration;28/02/2019;0012400000rGmXK;Coquitlam
etl migration;20/03/2019;0012400000rGmXP;Boucherville
etl migration;28/02/2019;0012400000rGmXQ;Blainville
etl migration;20/03/2019;0012400000rGmXR;
etl migration;20/03/2019;0012400000rGmXc;Westbank
etl migration;28/02/2019;0012400000rGmXf;Caledonia
etl migration;28/02/2019;0012400000rGmXh;Maple
etl migration;20/03/2019;0012400000rGmXi;Victoriaville
etl migration;20/03/2019;0012400000rGmXm;Edmonton
etl migration;20/03/2019;0012400000rGmXr;Dollard-des-Ormeaux
etl migration;20/03/2019;0012400000rGmXs;
etl migration;20/03/2019;0012400000rGmXu;Longueuil
etl migration;28/02/2019;0012400000rGmY5;Embro
etl migration;28/02/2019;0012400000rGmY8;Etobicoke
etl migration;20/03/2019;0012400000rGmYD;Montréal
etl migration;20/03/2019;0012400000rGmYG;Edmonton
etl migration;20/03/2019;0012400000rGmYH;Vancouver
etl migration;28/02/2019;0012400000rGmYK;Victoria
etl migration;20/03/2019;0012400000rGmYN;Victoria
etl migration;20/03/2019;0012400000rGmYY;Langley
etl migration;28/02/2019;0012400000rGmYg;Laval
etl migration;20/03/2019;0012400000rGmYl;Saint-Laurent
etl migration;28/02/2019;0012400000rGmYq;Saint-Joseph-du-Lac
etl migration;20/03/2019;0012400000rGmYt;Toronto
etl migration;20/03/2019;0012400000rGmYz;Dollard-des-Ormeaux
etl migration;20/03/2019;0012400000rGmZ2;Montréal
etl migration;28/02/2019;0012400000rGmZ3;Holland Landing
etl migration;20/03/2019;0012400000rGmZ7;Kamloops
etl migration;24/06/2019;0012400000rGmZA;Red Deer
etl migration;28/02/2019;0012400000rGmZB;Etobicoke
etl migration;20/03/2019;0012400000rGmZM;Oakville
etl migration;28/02/2019;0012400000rGmZP;St-eustache
etl migration;20/03/2019;0012400000rGmZd;Val-David
etl migration;20/03/2019;0012400000rGmZi;Québec
etl migration;23/03/2019;0012400000rGmZl;Québec
etl migration;20/03/2019;0012400000rGmZu;North York
etl migration;20/03/2019;0012400000rGmZw;Niagara Falls
etl migration;20/03/2019;0012400000rGma2;Raymond
etl migration;28/02/2019;0012400000rGma4;New Westminster
etl migration;28/02/2019;0012400000rGma5;Blainville
etl migration;28/02/2019;0012400000rGmaC;Trois-Rivières
etl migration;28/02/2019;0012400000rGmaF;Toronto
etl migration;28/02/2019;0012400000rGmaH;Sainte-Anne-des-Plaines
etl migration;20/03/2019;0012400000rGmaI;West Vancouver
etl migration;28/02/2019;0012400000rGmaO;Richmond Hill
etl migration;20/03/2019;0012400000rGmaR;Saint-Jérôme
etl migration;20/03/2019;0012400000rGmaW;Saint-Charles-Borromée
etl migration;20/03/2019;0012400000rGmae;Perkinsfield
etl migration;20/03/2019;0012400000rGmai;Montréal
etl migration;20/03/2019;0012400000rGmal;Repentigny
etl migration;20/03/2019;0012400000rGmam;Blainville
etl migration;28/02/2019;0012400000rGmar;Thornhill
etl migration;20/03/2019;0012400000rGmax;Winnipeg
etl migration;28/02/2019;0012400000rGmaz;North Vancouver
etl migration;20/03/2019;0012400000rGmb4;Thornhill
etl migration;28/02/2019;0012400000rGmbA;SAINT-LAZARE
etl migration;28/02/2019;0012400000rGmbC;Thunder Bay
etl migration;20/03/2019;0012400000rGmbD;Burnaby
etl migration;20/03/2019;0012400000rGmbL;Montreal
etl migration;20/03/2019;0012400000rGmbM;Montréal
etl migration;20/03/2019;0012400000rGmbP;Orangeville
etl migration;28/02/2019;0012400000rGmbS;Kelowna
etl migration;20/03/2019;0012400000rGmbf;Pickering
etl migration;28/02/2019;0012400000rGmbj;Montréal
etl migration;28/02/2019;0012400000rGmbo;North Vancouver
etl migration;20/03/2019;0012400000rGmbz;Edmonton
etl migration;28/02/2019;0012400000rGmc1;Montréal
etl migration;20/03/2019;0012400000rGmc5;Beaconsfield
etl migration;20/03/2019;0012400000rGmc9;Fort Erie
etl migration;28/02/2019;0012400000rGmcA;Sorel-Tracy
etl migration;20/03/2019;0012400000rGmcD;Pitt Meadows
etl migration;20/03/2019;0012400000rGmcH;North York
etl migration;20/03/2019;0012400000rGmcI;Burnaby
etl migration;20/03/2019;0012400000rGmcL;Calgary
etl migration;20/03/2019;0012400000rGmcN;Vancouver
etl migration;20/03/2019;0012400000rGmcP;Fernie
etl migration;28/02/2019;0012400000rGmcQ;St-Félicien
etl migration;28/02/2019;0012400000rGmcc;Vancouver
etl migration;20/03/2019;0012400000rGmcd;Markham
etl migration;28/02/2019;0012400000rGmcf;Vulcan
etl migration;22/06/2019;0012400000rGmcl;108 Mile Ranch
etl migration;28/02/2019;0012400000rGmcq;Regina
etl migration;28/02/2019;0012400000rGmcs;Brossard
etl migration;28/02/2019;0012400000rGmcy;Kamloops
etl migration;20/03/2019;0012400000rGmd6;Brentwood Bay
etl migration;20/03/2019;0012400000rGmd7;Fort Frances
etl migration;20/03/2019;0012400000rGmdC;Grande Prairie
etl migration;20/03/2019;0012400000rGmdE;Scarborough
etl migration;20/03/2019;0012400000rGmdH;Nepean
etl migration;28/02/2019;0012400000rGmdI;Calgary
etl migration;28/02/2019;0012400000rGmdL;Brampton
etl migration;20/03/2019;0012400000rGmdM;Montréal
etl migration;20/03/2019;0012400000rGmdR;New Westminster
etl migration;28/02/2019;0012400000rGmdT;Etobicoke
etl migration;20/03/2019;0012400000rGmdU;Saint-Hubert
etl migration;20/03/2019;0012400000rGmdV;Saint-Laurent
etl migration;20/03/2019;0012400000rGmdW;Edmonton
etl migration;23/10/2018;0012400000rGmdd;
etl migration;28/02/2019;0012400000rGmdm;Oshawa
etl migration;20/03/2019;0012400000rGmdn;Scarborough
etl migration;20/03/2019;0012400000rGmdv;Surrey
etl migration;20/03/2019;0012400000rGmdw;Matane
etl migration;20/03/2019;0012400000rGmdz;Saint-Sauveur
etl migration;20/03/2019;0012400000rGme8;St Remi
etl migration;20/03/2019;0012400000rGme9;Kitchener
etl migration;20/03/2019;0012400000rGmeA;Langley
etl migration;20/03/2019;0012400000rGmeB;Sainte-Julie
etl migration;28/02/2019;0012400000rGmeC;Gatineau
etl migration;20/03/2019;0012400000rGmeO;North York
etl migration;28/02/2019;0012400000rGmeP;Calgary
etl migration;28/02/2019;0012400000rGmeQ;Penticton
etl migration;24/06/2019;0012400000rGmeS;Toronto
etl migration;20/03/2019;0012400000rGmeU;Saint-Léonard
etl migration;28/02/2019;0012400000rGmeV;JOLIETTE
etl migration;20/03/2019;0012400000rGmeW;Windsor
etl migration;20/03/2019;0012400000rGmef;Whistler
etl migration;20/03/2019;0012400000rGmeg;Hanmer
etl migration;28/02/2019;0012400000rGmei;Whitby
etl migration;28/02/2019;0012400000rGmen;Tottenham
etl migration;20/03/2019;0012400000rGmep;Lake Cowichan
etl migration;20/03/2019;0012400000rGmeq;Saint-Etienne-De-Lauzon
etl migration;20/03/2019;0012400000rGmeu;Coquitlam
etl migration;28/02/2019;0012400000rGmex;Québec
etl migration;28/02/2019;0012400000rGmey;Airdrie
etl migration;28/02/2019;0012400000rGmf0;Nanoose Bay
etl migration;28/02/2019;0012400000rGmf3;Saint-Jérôme
etl migration;28/02/2019;0012400000rGmf6;Calgary
etl migration;28/02/2019;0012400000rGmf8;Calgary
etl migration;20/03/2019;0012400000rGmfA;Toronto
etl migration;28/02/2019;0012400000rGmfF;Beaverlodge
etl migration;28/02/2019;0012400000rGmfN;Scarborough
etl migration;20/03/2019;0012400000rGmfQ;Anjou
etl migration;20/03/2019;0012400000rGmfR;Essex
etl migration;20/03/2019;0012400000rGmfT;Mississauga
etl migration;28/02/2019;0012400000rGmfU;Hamilton
etl migration;28/02/2019;0012400000rGmfV;Langley
etl migration;20/03/2019;0012400000rGmfZ;Laval
etl migration;28/02/2019;0012400000rGmfb;Bois-des-Filion
etl migration;20/03/2019;0012400000rGmfd;Montréal
etl migration;28/02/2019;0012400000rGmfj;Powassan
etl migration;20/03/2019;0012400000rGmfk;North York
etl migration;20/03/2019;0012400000rGmfl;Terrebonne
etl migration;28/02/2019;0012400000rGmfm;Toronto
etl migration;28/02/2019;0012400000rGmfn;Nanaimo
etl migration;20/03/2019;0012400000rGmfo;Pickering
etl migration;20/03/2019;0012400000rGmfq;Oakville
etl migration;28/02/2019;0012400000rGmft;Toronto
etl migration;20/03/2019;0012400000rGmfu;Summerland
etl migration;28/02/2019;0012400000rGmfw;Surrey
etl migration;23/10/2018;0012400000rGmfx;
etl migration;28/02/2019;0012400000rGmg2;Saint-Léonard
etl migration;20/03/2019;0012400000rGmg6;Saint-Jean-Sur-Richelieu
etl migration;28/02/2019;0012400000rGmg8;Gatineau
etl migration;20/03/2019;0012400000rGmgC;Surrey
etl migration;22/06/2019;0012400000rGmgK;Sainte-Anne-de-Bellevue
etl migration;28/02/2019;0012400000rGmgN;QUEBEC
etl migration;28/02/2019;0012400000rGmgP;Edmonton
etl migration;20/03/2019;0012400000rGmgS;Vancouver
etl migration;20/03/2019;0012400000rGmgU;Sturgeon County
etl migration;20/03/2019;0012400000rGmgW;Surrey
etl migration;20/03/2019;0012400000rGmgZ;Calgary
etl migration;20/03/2019;0012400000rGmgd;Montréal
etl migration;28/02/2019;0012400000rGmgg;Winnipeg
etl migration;28/02/2019;0012400000rGmgi;Mississauga
